artist,l1,l2,l3,matched_name,spotify_artist_id,genres_raw,source,matched_from,last_chart_year,genre_main
john cougar,john cougar,john cougar,john cougar,,,,none,,1983,
john cougar mellencamp,john cougar mellencamp,john cougar mellencamp,john cougar mellencamp,,,,none,,1984,
john d. loudermilk,john d. loudermilk,john d. loudermilk,john d loudermilk,John D. Loudermilk,2uZxOKdDo7Uy4M0jDa9DNx,rockabilly;rock and roll,spotify,artist,1962,Rock
john davis and the monster orchestra,john davis and the monster orchestra,john davis,john davis,John Davis,7vOhVUYThfNemTFiROHUE8,power pop;gothic rock,spotify,l2,1979,Pop
john dawson read,john dawson read,john dawson read,john dawson read,John Dawson Read,7CjTlmzhi8DjyQiXX5i7Mx,,none,artist,1975,
john denver,john denver,john denver,john denver,John Denver,7EK1bQADBoqbYXnT4Cqv9w,folk,spotify,artist,1982,Folk
john denver & sylvie vartan,john denver & sylvie vartan,john denver,john denver,John Denver,7EK1bQADBoqbYXnT4Cqv9w,folk,spotify,l2,1984,Folk
john denver with fat city,john denver with fat city,john denver,john denver,John Denver,7EK1bQADBoqbYXnT4Cqv9w,folk,spotify,l2,1971,Folk
john eddie,john eddie,john eddie,john eddie,John Eddie,4CO7qgV1BusQBS6uyi06Ff,roots rock;outlaw country,spotify,artist,1986,Rock
john farnham,john farnham,john farnham,john farnham,John Farnham,1QxaPWG1POM8Ul6WwsHq4y,pop;indie pop;indie folk;folk pop;rock and indie,musicbrainz,artist,1990,Pop
john fogerty,john fogerty,john fogerty,john fogerty,John Fogerty,5ujCegv1BRbEPTCwQqFk6t,country rock,spotify,artist,1986,Rock
john forte,john forte,john forte,john forte,John Forte,1damanY48OjG8KZHLdsSNo,hip hop,musicbrainz,artist,1998,HipHop
john fred and the playboys,john fred and the playboys,john fred,john fred,John Fred and The Playboys,3Kf1A84nUA6sKk3Gh7VcHb,,none,artist,1968,
john gary,john gary,john gary,john gary,John Gary,7JZGn3cCxwdRIoudPO1kNL,adult standards;easy listening,spotify,artist,1964,
john handy,john handy,john handy,john handy,John Handy,3Hl3dCaBcrnvBAOMAW4nJR,acid jazz;jazz funk,spotify,artist,1976,RnB
john hunter,john hunter,john hunter,john hunter,John Hunter,081z1QFOcaE8U9rKyNJh4U,blues;electric blues;texas blues;electric texas blues,musicbrainz,artist,1985,Blues
john kay,john kay,john kay,john kay,John Kay,3IJv5pAua8t2Q5FP79TXOt,acid rock,spotify,artist,1972,Rock
john kongos,john kongos,john kongos,john kongos,John Kongos,15KbeP35gI9t2vgYzwsTjj,glam rock,spotify,artist,1971,Rock
john lee hooker,john lee hooker,john lee hooker,john lee hooker,John Lee Hooker,1yNOfXGQNGjAynk77wv85x,blues;classic blues;blues rock;soul blues;country blues,spotify,artist,1962,Rock
john legend,john legend,john legend,john legend,John Legend,5y2Xq6xcjJb2jVM54GHK3t,soft pop;neo soul,spotify,artist,2020,RnB
john legend featuring andre 3000,john legend,john legend,john legend,John Legend,5y2Xq6xcjJb2jVM54GHK3t,soft pop;neo soul,spotify,l1,2009,RnB
john legend featuring ludacris,john legend,john legend,john legend,John Legend,5y2Xq6xcjJb2jVM54GHK3t,soft pop;neo soul,spotify,l1,2012,RnB
john lennon,john lennon,john lennon,john lennon,John Lennon,4x1nvY2FN8jxqAFA0DA02H,christmas,spotify,artist,1984,
john lennon & the plastic ono band,john lennon & the plastic ono band,john lennon,john lennon,John Lennon,4x1nvY2FN8jxqAFA0DA02H,christmas,spotify,l2,1988,
john lennon with the plastic ono nuclear band,john lennon with the plastic ono nuclear band,john lennon,john lennon,John Lennon,4x1nvY2FN8jxqAFA0DA02H,christmas,spotify,l2,1975,
john lennon/plastic ono band,john lennon,john lennon,john lennon,John Lennon,4x1nvY2FN8jxqAFA0DA02H,christmas,spotify,l1,1971,
john lennon/plastic ono band with elephant's memory,john lennon,john lennon,john lennon,John Lennon,4x1nvY2FN8jxqAFA0DA02H,christmas,spotify,l1,1972,
john lennon/plastic ono band yoko ono/plastic ono band,john lennon,john lennon,john lennon,John Lennon,4x1nvY2FN8jxqAFA0DA02H,christmas,spotify,l1,1971,
john livigni,john livigni,john livigni,john livigni,,,,none,,1975,
john mayall,john mayall,john mayall,john mayall,John Mayall,5s4z3mRAE7nxE3jjft8J3h,blues;blues rock;modern blues;classic blues;jazz blues,spotify,artist,1969,Rock
john mayer,john mayer,john mayer,john mayer,John Mayer,0hEurMDQu99nJRq8pTxO14,singer-songwriter,spotify,artist,2019,Folk
john mayer featuring katy perry,john mayer,john mayer,john mayer,John Mayer,0hEurMDQu99nJRq8pTxO14,singer-songwriter,spotify,l1,2014,Folk
john mayer trio,john mayer trio,john mayer trio,john mayer trio,,,,none,,2005,
john mellencamp,john mellencamp,john mellencamp,john mellencamp,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,classic rock,spotify,artist,2006,Rock
john mellencamp with me'shell ndegeocello,john mellencamp with me'shell ndegeocello,john mellencamp,john mellencamp,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,classic rock,spotify,l2,1995,Rock
john michael montgomery,john michael montgomery,john michael montgomery,john michael montgomery,John Michael Montgomery,7mPcfx7PhnBh6n4HMCd61A,country;classic country,spotify,artist,2004,Country
john miles,john miles,john miles,john miles,John Miles,4PNJyxFoJUvJnuN4IPVcdw,transition,musicbrainz,artist,1977,
john morgan featuring jason aldean,john morgan,john morgan,john morgan,John Morgan,7FetIwKD9uIJFiUwdHfq6g,country,spotify,l1,2025,Country
john newman,john newman,john newman,john newman,John Newman,34v5MVKeQnIo0CWYMbbrPf,pop;soul;pop soul;breakbeat;dance-pop,musicbrainz,artist,2014,Pop
john o'banion,john o'banion,john o'banion,john obanion,,,,none,,1981,
john ono lennon,john ono lennon,john ono lennon,john ono lennon,,,,none,,1970,
john parr,john parr,john parr,john parr,John Parr,3Z1tibPKhUYWCno0IYicCN,rock,musicbrainz,artist,1987,Rock
john paul young,john paul young,john paul young,john paul young,John Paul Young,2wMcQIxzH2LYHJZNxo9FcN,,none,artist,1979,
john phillips,john phillips,john phillips,john phillips,John Phillips,4oUvJTLyyKeHFItsikiUfU,2008 universal fire victim,musicbrainz,artist,1970,
john rich,john rich,john rich,john rich,John Rich,51THHWH97iA2ISvNxUn6Gs,christian country,spotify,artist,2022,Gospel
john rich featuring the five,john rich,john rich,john rich,John Rich,51THHWH97iA2ISvNxUn6Gs,christian country,spotify,l1,2019,Gospel
john roberts,john roberts,john roberts,john roberts,John Roberts,5HGXZdpWmmXoDqbCCsBlYt,,none,artist,1967,
john rowles,john rowles,john rowles,john rowles,John Rowles,40f70JVK5anPhD3fGoXkra,,none,artist,1971,
john schneider,john schneider,john schneider,john schneider,John Schneider,5dk1fnALF9pkgCllupjX2M,classic country;traditional country,spotify,artist,1982,Country
john sebastian,john sebastian,john sebastian,john sebastian,John Sebastian,0b1ZA5JkTkR7GGqSEDR1aS,folk;american;singer-songwriter;folk rock;contemporary folk,musicbrainz,artist,1976,Folk
john stewart,john stewart,john stewart,john stewart,john stewart,6oUwknumyEJaBWec90XyoO,folk,musicbrainz,artist,1980,Folk
john taylor,john taylor,john taylor,john taylor,John Taylor,0o9WWL7JAXnjjvUNyPwWTF,jazz,spotify,artist,1986,Jazz
john travolta,john travolta,john travolta,john travolta,John Travolta,4hKkEHkaqCsyxNxXEsszVH,musicals,spotify,artist,1978,
john travolta & olivia newton-john,john travolta & olivia newton-john,john travolta,john travolta,John Travolta,4hKkEHkaqCsyxNxXEsszVH,musicals,spotify,l2,1978,
"john travolta, olivia newton-john & grease cast","john travolta, olivia newton-john & grease cast",john travolta,john travolta,John Travolta,4hKkEHkaqCsyxNxXEsszVH,musicals,spotify,l2,1978,
john valenti,john valenti,john valenti,john valenti,John Valenti,1Z4s7wNdcuXJ6UBrAI0tGX,aor;soft rock;northern soul,spotify,artist,1976,Rock
john w. anderson presents kasandra,john w. anderson presents kasandra,john w. anderson presents kasandra,john w anderson presents kasandra,,,,none,,1968,
john waite,john waite,john waite,john waite,John Waite,2TPyCsRoh2tjeZLTQ2ojlj,arena rock,spotify,artist,1995,Rock
"john wesley ryles, i","john wesley ryles, i",john wesley ryles,john wesley ryles,"John Wesley Ryles, I",7B5i4R1EnX6Gskv6cIBZUs,,none,artist,1969,
john williams,john williams,john williams,john williams,John Williams,0HBESaOJXoy3IZcAiEr5y5,traditional folk;celtic,spotify,artist,1978,Folk
"john williams/""jaws"" soundtrack",john williams,john williams,john williams,John Williams,0HBESaOJXoy3IZcAiEr5y5,traditional folk;celtic,spotify,l1,1975,Folk
johnnie & joe,johnnie & joe,johnnie,johnnie,Johnnie & Joe,1LsEATjRzbAZRkF0vkLLgd,doo-wop,spotify,artist,1960,
johnnie morisette,johnnie morisette,johnnie morisette,johnnie morisette,Johnnie Morisette,4cWccQkyh0amEhbSlfhYRt,boogie-woogie,spotify,artist,1962,
johnnie ray,johnnie ray,johnnie ray,johnnie ray,Johnnie Ray,6SQKNCUKIWjR1pQ1U3PZZq,adult standards,spotify,artist,1959,
johnnie taylor,johnnie taylor,johnnie taylor,johnnie taylor,Johnnie Taylor,4OGuNAnRFWZOgOA2d51taz,blues;soul blues;footwork;zydeco;classic soul,spotify,artist,1977,RnB
johnnie taylor (the soul philosopher),johnnie taylor,johnnie taylor,johnnie taylor,Johnnie Taylor,4OGuNAnRFWZOgOA2d51taz,blues;soul blues;footwork;zydeco;classic soul,spotify,l1,1972,RnB
johnny adams,johnny adams,johnny adams,johnny adams,Johnny Adams,56iUqx4oOGMHS94kgFQNA2,folk punk,spotify,artist,1969,Rock
johnny and the hurricanes,johnny and the hurricanes,johnny,johnny,Johnny And The Hurricanes,2ofRLKfL33SIVXFCFUqM3k,roots rock;rockabilly,spotify,artist,1961,Rock
johnny beecher and his buckingham road quintet,johnny beecher and his buckingham road quintet,johnny beecher,johnny beecher,Johnny Beecher,08eFqT258lUnHb3Ospjs84,,none,l2,1963,
johnny bond,johnny bond,johnny bond,johnny bond,Johnny Bond,3oY80B5wwJ7TH3inVejOQ0,,none,artist,1965,
johnny bristol,johnny bristol,johnny bristol,johnny bristol,Johnny Bristol,0F4yfY9manxJrgsfwbXdZa,classic soul;philly soul;motown;soul;northern soul,spotify,artist,1977,RnB
johnny burnette,johnny burnette,johnny burnette,johnny burnette,Johnny Burnette,3PrFCybHMqrcPls31JxoIl,doo-wop;rock and roll;rockabilly;motown,spotify,artist,1961,Rock
johnny cash,johnny cash,johnny cash,johnny cash,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,classic country;outlaw country;country,spotify,artist,1971,Country
johnny cash & june carter,johnny cash & june carter,johnny cash,johnny cash,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,classic country;outlaw country;country,spotify,l2,1970,Country
johnny cash and the tennessee three,johnny cash and the tennessee three,johnny cash,johnny cash,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,classic country;outlaw country;country,spotify,l2,1976,Country
johnny cash and the tennessee two,johnny cash and the tennessee two,johnny cash,johnny cash,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,classic country;outlaw country;country,spotify,l2,1960,Country
johnny cash with the gene lowery singers,johnny cash with the gene lowery singers,johnny cash,johnny cash,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,classic country;outlaw country;country,spotify,l2,1961,Country
johnny caswell,johnny caswell,johnny caswell,johnny caswell,Johnny Caswell,5K3olUPdZjhVOUHV2HqmUQ,northern soul;philly soul,spotify,artist,1963,RnB
johnny crawford,johnny crawford,johnny crawford,johnny crawford,Johnny Crawford,48QdHdRanCXdBt6lygsDES,doo-wop,spotify,artist,1964,
johnny cymbal,johnny cymbal,johnny cymbal,johnny cymbal,Johnny Cymbal,2lxV0uK5as9Fi6hFlW1Cgh,doo-wop;rockabilly,spotify,artist,1963,Rock
johnny ferguson,johnny ferguson,johnny ferguson,johnny ferguson,Johnny Ferguson,5ZbogEKxSeWA1yRxjEQaKU,indie pop,spotify,artist,1960,Pop
johnny gibson,johnny gibson,johnny gibson,johnny gibson,Johnny Gibson,42o30EsZDua3ocRwE5FOH7,,none,artist,1962,
johnny gill,johnny gill,johnny gill,johnny gill,Johnny Gill,7oHzn7edwmrYClrPRINkbn,new jack swing;quiet storm,spotify,artist,1997,RnB
johnny gill featuring roger troutman,johnny gill,johnny gill,johnny gill,Johnny Gill,7oHzn7edwmrYClrPRINkbn,new jack swing;quiet storm,spotify,l1,1997,RnB
johnny guitar watson,johnny guitar watson,johnny guitar watson,johnny guitar watson,,,funk;soul;blues;electric blues;rhythm and blues,musicbrainz,,1977,RnB
johnny hates jazz,johnny hates jazz,johnny hates jazz,johnny hates jazz,Johnny Hates Jazz,6zpPKMhpOoG646kJgZ7RKf,new wave;synthpop,spotify,artist,1988,Pop
johnny horton,johnny horton,johnny horton,johnny horton,Johnny Horton,1bBZcz4jP7CoPlqpCFh4gz,classic country;rockabilly;honky tonk,spotify,artist,1962,Rock
johnny kemp,johnny kemp,johnny kemp,johnny kemp,Johnny Kemp,2u8hDu5KBMpvneOV8Th3LE,new jack swing,spotify,artist,1989,RnB
johnny lee,johnny lee,johnny lee,johnny lee,Johnny Lee,45rAZqRt5nUUMatQzk8qJu,classic country;country,spotify,artist,1981,Country
johnny lytle,johnny lytle,johnny lytle,johnny lytle,Johnny Lytle,1YENA5yMZMS2ta6wzLKWPg,soul jazz;northern soul;hard bop,spotify,artist,1966,Jazz
johnny maestro,johnny maestro,johnny maestro,johnny maestro,Johnny Maestro,1pXoY8oTJtPVGsrB4jmCRw,doo-wop,spotify,artist,1961,
johnny maestro the voice of the crests,johnny maestro the voice of the crests,johnny maestro the voice of the crests,johnny maestro the voice of the crests,,,,none,,1961,
johnny maestro with the coeds,johnny maestro with the coeds,johnny maestro,johnny maestro,Johnny Maestro,1pXoY8oTJtPVGsrB4jmCRw,doo-wop,spotify,l2,1961,
johnny mathis,johnny mathis,johnny mathis,johnny mathis,Johnny Mathis,21LGsW7bziR4Ledx7WZ1Wf,christmas,spotify,artist,1984,
johnny mathis & deniece williams,johnny mathis & deniece williams,johnny mathis,johnny mathis,Johnny Mathis,21LGsW7bziR4Ledx7WZ1Wf,christmas,spotify,l2,1978,
johnny mathis/deniece williams,johnny mathis,johnny mathis,johnny mathis,Johnny Mathis,21LGsW7bziR4Ledx7WZ1Wf,christmas,spotify,l1,1978,
johnny nash,johnny nash,johnny nash,johnny nash,Johnny Nash,0nAVvgfE9yI4DwvMiYwk8a,rocksteady;pop soul;pop reggae;2008 universal fire victim;classic pop and rock,musicbrainz,artist,1974,Pop
johnny o,johnny o,johnny o,johnny o,,,,none,,1994,
johnny otis,johnny otis,johnny otis,johnny otis,Johnny Otis,5PGt6fQNjLKhYYeGLWKWcM,doo-wop;rockabilly;jazz blues,spotify,artist,1958,Rock
johnny paycheck,johnny paycheck,johnny paycheck,johnny paycheck,Johnny Paycheck,0DchahWJGQqrqr8PMM5zQD,outlaw country;classic country;honky tonk;country;traditional country,spotify,artist,1971,Country
johnny preston,johnny preston,johnny preston,johnny preston,Johnny Preston,0aZTXxE3Oe5e6i8lD5iklP,rock and roll,musicbrainz,artist,1961,Rock
johnny restivo,johnny restivo,johnny restivo,johnny restivo,Johnny Restivo,0RHOoF3Gk8xeWJyozvvvle,rockabilly,spotify,artist,1959,Rock
johnny rivers,johnny rivers,johnny rivers,johnny rivers,Johnny Rivers,3TiISqKS6ESlMQ4WFfZJw2,pop rock;rock;singer-songwriter;rock and roll;rock and indie,musicbrainz,artist,1978,Rock
johnny rivers & friends,johnny rivers & friends,johnny rivers,johnny rivers,Johnny Rivers,3TiISqKS6ESlMQ4WFfZJw2,pop rock;rock;singer-songwriter;rock and roll;rock and indie,musicbrainz,l2,1970,Rock
johnny rodriguez,johnny rodriguez,johnny rodriguez,johnny rodriguez,Johnny Rodriguez,5hYruMimtF8axJGLsFpfoU,classic country;traditional country;outlaw country;honky tonk,spotify,artist,1974,Country
johnny sea,johnny sea,johnny sea,johnny sea,Johnny Sea,02VofvbHlWLIGTd4Ttvndm,,none,artist,1966,
johnny t. angel,johnny t. angel,johnny t. angel,johnny t angel,,,,none,,1974,
johnny thunder,johnny thunder,johnny thunder,johnny thunder,Johnny Thunder,3vKYWZYE87GXDo6C3A7iG3,neo-psychedelic,spotify,artist,1965,
johnny thunder & ruby winters,johnny thunder & ruby winters,johnny thunder,johnny thunder,Johnny Thunder,3vKYWZYE87GXDo6C3A7iG3,neo-psychedelic,spotify,l2,1967,
johnny tillotson,johnny tillotson,johnny tillotson,johnny tillotson,Johnny Tillotson,36msvw9B10rxW90NSQ2794,doo-wop,spotify,artist,1965,
johnny wakelin & the kinshasa band,johnny wakelin & the kinshasa band,johnny wakelin,johnny wakelin,Johnny Wakelin,7s8sBDHfKZL7gFBtdObnTm,,none,l2,1975,
johnny williams,johnny williams,johnny williams,johnny williams,Johnny Williams,6FEEG3SQE1vZX4LZ3ATXms,,none,artist,1973,
johnny winter,johnny winter,johnny winter,johnny winter,Johnny Winter,2ODUxmFxJSyvGiimNhMHbO,blues;blues rock;classic blues;modern blues;southern rock,spotify,artist,1971,Rock
johnny and the expressions,johnny and the expressions,johnny,johnny,Johnny and the Expressions,1ZWqPynUpS5f0jNEGw6dYu,,none,artist,1966,
"joiner, arkansas junior high school band","joiner, arkansas junior high school band",joiner,joiner,Joiner,7JlMMmd03EDX3KupBZwN4d,,none,l2,1960,
joji,joji,joji,joji,Joji,3MZsBdqDrRTJihTHQrO6Dq,lo-fi hip hop;ballad;r&b/soul;trip hop;alt-pop,musicbrainz,artist,2022,RnB
jomanda,jomanda,jomanda,jomanda,Jomanda,09xC3MewWz48F1OpYckXTZ,chicago house;acid house;new jack swing;hip house,spotify,artist,1993,RnB
jon & robin,jon & robin,jon,jon,Jon & Robin,1GdPCwrerFsj8OT1o7dkLS,,none,artist,1967,
jon & robin and the in crowd,jon & robin and the in crowd,jon,jon,,,,none,,1968,
jon & vangelis,jon & vangelis,jon,jon,Jon & Vangelis,5gS1uXayWA0WJPgcRqNIae,new age;progressive rock,spotify,artist,1982,Rock
jon astley,jon astley,jon astley,jon astley,Jon Astley,1I8A3N4AgFS3geeMC8uh8I,british,musicbrainz,artist,1988,
jon b,jon b,jon b,jon b,,,contemporary r&b;hip hop rnb and dance hall,musicbrainz,,2001,RnB
jon b. featuring babyface,jon b.,jon b.,jon b,Jon B.,3SRJWVa6lZnqRHOyAHmDrX,r&b;quiet storm,spotify,l1,1995,RnB
jon bellion,jon bellion,jon bellion,jon bellion,Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,hip hop;pop,musicbrainz,artist,2017,Pop
jon bon jovi,jon bon jovi,jon bon jovi,jon bon jovi,Jon Bon Jovi,6h2bWHWTJL38N8dqocVaif,hard rock;pop rock;glam metal;rock;singer-songwriter,musicbrainz,artist,1991,Rock
jon butcher axis,jon butcher axis,jon butcher axis,jon butcher axis,Jon Butcher Axis,29iYPp3BSrMl72zDV17pem,aor;modern blues;arena rock,spotify,artist,1985,Rock
jon pardi,jon pardi,jon pardi,jon pardi,Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,country;acoustic country,spotify,artist,2023,Country
jon secada,jon secada,jon secada,jon secada,Jon Secada,10n1KB2sjTrGdyuC83y8jW,latin pop;pop;classic pop and rock,musicbrainz,artist,1997,Pop
jon thomas and orchestra,jon thomas and orchestra,jon thomas,jon thomas,Jon Thomas and Orchestra,1LDgwdbEfQ95ez3EcCuNwc,,none,artist,1960,
jonas blue featuring dakota,jonas blue,jonas blue,jonas blue,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,tropical house,spotify,l1,2016,Electronic
jonas brothers,jonas brothers,jonas brothers,jonas brothers,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,teen pop;pop rock;post-emo;pop and chart;emo-pop,musicbrainz,artist,2025,Rock
jonas brothers featuring karol g,jonas brothers,jonas brothers,jonas brothers,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,teen pop;pop rock;post-emo;pop and chart;emo-pop,musicbrainz,l1,2020,Rock
"jonathan bailey featuring ariana grande, ethan slater, marissa bode & cynthia erivo",jonathan bailey,jonathan bailey,jonathan bailey,Jonathan Bailey,2Je7IdIHe8UvZbLXdapQ26,musicals,spotify,l1,2024,
jonathan butler,jonathan butler,jonathan butler,jonathan butler,Jonathan Butler,5gl2M2G5Dn5XTEW30iMMoD,smooth jazz;gospel,spotify,artist,1987,Jazz
jonathan cain,jonathan cain,jonathan cain,jonathan cain,Jonathan Cain,4Vwf3WKaTL7xeAIsfQF1CV,,none,artist,1976,
jonathan edwards,jonathan edwards,jonathan edwards,jonathan edwards,Jonathan Edwards,7gyVuJLsatWofXCAw1SGxM,folk;singer-songwriter;country;contemporary folk,musicbrainz,artist,1972,Folk
jonathan king,jonathan king,jonathan king,jonathan king,Jonathan King,0dmIrugjfUDvm0Pwbl3EdH,,none,artist,1966,
jonell & method man,jonell & method man,jonell,jonell,Jonell,0uebtFau58l3Klv0F4vNmS,,none,l2,2002,
joni james,joni james,joni james,joni james,Joni James,0hiq5HixjjN3gtSXLZmnBw,adult standards;vocal jazz,spotify,artist,1961,Jazz
joni mitchell,joni mitchell,joni mitchell,joni mitchell,Joni Mitchell,5hW4L92KnC6dX9t7tYM4Ve,folk;singer-songwriter;folk rock,spotify,artist,1986,Folk
jonn hart featuring iamsu!,jonn hart,jonn hart,jonn hart,Jonn Hart,7vMpNua6oKT52WWHNUJ1No,contemporary r&b,musicbrainz,l1,2013,RnB
joose,joose,joose,joose,Joose,5b0gjkewEFpBLASK87phSP,,none,artist,1997,
jordan adetunji,jordan adetunji,jordan adetunji,jordan adetunji,Jordan Adetunji,0jPHHnU8GUWEF7rwPE9osY,sexy drill,spotify,artist,2024,HipHop
jordan davis,jordan davis,jordan davis,jordan davis,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,country;pop country,spotify,artist,2025,Pop
jordan davis featuring luke bryan,jordan davis,jordan davis,jordan davis,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,country;pop country,spotify,l1,2022,Pop
jordan hill,jordan hill,jordan hill,jordan hill,Jordan Hill,6Jn6fFQq2HuE4hLiRFa42K,,none,artist,1996,
jordan knight,jordan knight,jordan knight,jordan knight,Jordan Knight,3535K20yQ8KqxheH4mEzND,teen pop;dance-pop,musicbrainz,artist,1999,Pop
jordan pruitt,jordan pruitt,jordan pruitt,jordan pruitt,Jordan Pruitt,1JfkqBTXs6VC3JZ7RJNu7h,,none,artist,2007,
jordan smith,jordan smith,jordan smith,jordan smith,Jordan Smith,41Y6qeruScUZ9h0dbFEfoK,pop;contemporary christian;contemporary gospel,musicbrainz,artist,2016,Pop
jordan smith & adam levine,jordan smith & adam levine,jordan smith,jordan smith,Jordan Smith,41Y6qeruScUZ9h0dbFEfoK,pop;contemporary christian;contemporary gospel,musicbrainz,l2,2016,Pop
jordin sparks,jordin sparks,jordin sparks,jordin sparks,Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz,pop;contemporary r&b;dance-pop;hip hop rnb and dance hall;american idol,musicbrainz,artist,2011,RnB
jordin sparks duet with chris brown,jordin sparks duet with chris brown,jordin sparks,jordin sparks,Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz,pop;contemporary r&b;dance-pop;hip hop rnb and dance hall;american idol,musicbrainz,l2,2008,RnB
jordy,jordy,jordy,jordy,JORDY,0p9SPN0Vhv6aDRZCz4W13E,pop;queer;lgbtqi,musicbrainz,artist,1993,Pop
jorgen ingmann & his guitar,jorgen ingmann & his guitar,jorgen ingmann,jorgen ingmann,,,,none,,1961,
jose feliciano,jose feliciano,jose feliciano,jose feliciano,Jose Feliciano,5rSwU305qzQEGoHs4Id5vq,latin pop;bolero;pop;acoustic guitar;latin,musicbrainz,artist,2025,Pop
jose jimenez,jose jimenez,jose jimenez,jose jimenez,Jose Jimenez,7d0GXv6gFuxPDxYGZ0mbDk,,none,artist,1961,
josh gracin,josh gracin,josh gracin,josh gracin,Josh Gracin,1456WwI15Lm9CktCzkLZvm,country;acoustic country,spotify,artist,2008,Country
