artist,l1,l2,l3,matched_name,spotify_artist_id,genres_raw,source,matched_from,last_chart_year
oscar brown jr.,oscar brown jr.,oscar brown jr.,oscar brown jr,Oscar Brown Jr,0gh65xjz8rRbdDr5bA5kvS,,none,l3,1974
oscar maydon & fuerza regida,oscar maydon & fuerza regida,oscar maydon,oscar maydon,Oscar Maydon,5yYCc4KdgGsTDnOoSI45vj,corridos tumbados;corrido;corridos bélicos,spotify,l2,2025
oscar mclollie and jeanette baker,oscar mclollie and jeanette baker,oscar mclollie,oscar mclollie,Oscar McLollie,4N6kLmDfBx4mwM17ZwCpK0,boogie-woogie;rockabilly;boogie;doo-wop,spotify,l2,1958
oscar ortiz x edgardo nunez,oscar ortiz x edgardo nunez,oscar ortiz,oscar ortiz,Oscar Ortiz,0FvHxb8a4I0A2i8jKCsFei,electro corridos;dembow belico;corrido;corridos tumbados;corridos bélicos,spotify,l2,2024
"oscar toney, jr.","oscar toney, jr.",oscar toney,oscar toney,"Oscar Toney, Jr.",0j6dT8Nkqg3miEAdFHKfYE,northern soul,spotify,artist,1968
otis & carla,otis & carla,otis,otis,Otis,5YB2Kk1QSDqMfsWnTwcZ5m,v-pop;vietnamese hip hop,spotify,l2,1968
otis clay,otis clay,otis clay,otis clay,Otis Clay,2jV8AcZ8W3TfiqInUGWwlL,soul blues;northern soul,spotify,artist,1968
otis leavill,otis leavill,otis leavill,otis leavill,Otis Leavill,1iQiyb033XXZPEz1MfLy4L,northern soul,spotify,artist,1970
otis leaville,otis leaville,otis leaville,otis leaville,,,,none,,1970
otis redding,otis redding,otis redding,otis redding,Otis Redding,60df5JBRRPcnSpsIMxxwQm,soul;motown;classic soul;soul blues,spotify,artist,1969
otis williams and his charms,otis williams and his charms,otis williams,otis williams,Otis Williams,1rIWGegUXZoyYECWj2gCDa,,none,l2,1961
our lady peace,our lady peace,our lady peace,our lady peace,Our Lady Peace,1lqW59DUEKqvcHc8mVWBtH,post-grunge,spotify,artist,2003
outkast,outkast,outkast,outkast,Outkast,1G9G7WwrXka3Z1r7aIDjI7,southern hip hop;hip hop,spotify,artist,2006
outkast featuring killer mike,outkast,outkast,outkast,Outkast,1G9G7WwrXka3Z1r7aIDjI7,southern hip hop;hip hop,spotify,l1,2002
outkast featuring scar & sleepy brown,outkast,outkast,outkast,Outkast,1G9G7WwrXka3Z1r7aIDjI7,southern hip hop;hip hop,spotify,l1,2006
outkast featuring sleepy brown,outkast,outkast,outkast,Outkast,1G9G7WwrXka3Z1r7aIDjI7,southern hip hop;hip hop,spotify,l1,2004
outasight,outasight,outasight,outasight,Outasight,1zuG3w1Zgeou53fb3Vu3bO,,none,artist,2012
outlaws,outlaws,outlaws,outlaws,Outlaws,7gvsYVBafCJFJGx5RF3V0N,,none,artist,1981
ovis,ovis,ovis,ovis,Ovis,3B0VketWMsz0CQYJ9aVxif,,none,artist,1994
owen b.,owen b.,owen b.,owen b,Owen B,7CqLPofIpXZsrNnMaVmXW1,mambo,spotify,l3,1970
owl city,owl city,owl city,owl city,Owl City,07QEuhtrNmmZ0zEcqE9SF6,,none,artist,2010
owl city & carly rae jepsen,owl city & carly rae jepsen,owl city,owl city,Owl City,07QEuhtrNmmZ0zEcqE9SF6,,none,l2,2012
oxo,oxo,oxo,oxo,OXO,0LRXVvFhDpA0FhsY8hJndo,,none,artist,1983
ozark mountain daredevils,ozark mountain daredevils,ozark mountain daredevils,ozark mountain daredevils,,,,none,,1980
ozo,ozo,ozo,ozo,OZO,0Y0N0oyt0IPgEgpZBvdo6U,afro house,spotify,artist,1976
ozuna,ozuna,ozuna,ozuna,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,reggaeton;trap latino;latin;urbano latino,spotify,artist,2019
ozuna & romeo santos,ozuna & romeo santos,ozuna,ozuna,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,reggaeton;trap latino;latin;urbano latino,spotify,l2,2018
ozuna featuring feid,ozuna,ozuna,ozuna,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,reggaeton;trap latino;latin;urbano latino,spotify,l1,2023
ozuna x cardi b,ozuna x cardi b,ozuna,ozuna,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,reggaeton;trap latino;latin;urbano latino,spotify,l2,2018
ozuna x daddy yankee x j balvin x farruko x anuel aa,ozuna x daddy yankee x j balvin x farruko x anuel aa,ozuna,ozuna,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,reggaeton;trap latino;latin;urbano latino,spotify,l2,2019
ozuna x karol g x myke towers,ozuna x karol g x myke towers,ozuna,ozuna,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,reggaeton;trap latino;latin;urbano latino,spotify,l2,2020
ozuna x manuel turizo,ozuna x manuel turizo,ozuna,ozuna,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,reggaeton;trap latino;latin;urbano latino,spotify,l2,2018
ozzy osbourne,ozzy osbourne,ozzy osbourne,ozzy osbourne,Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,metal;glam metal;heavy metal;hard rock,spotify,artist,2025
p!nk,p!nk,p!nk,pnk,P!nk,1KCSPY1glIKqW2TotWuXOR,,none,artist,2023
p!nk featuring chris stapleton,p!nk,p!nk,pnk,P!nk,1KCSPY1glIKqW2TotWuXOR,,none,l1,2019
p!nk featuring lily allen,p!nk,p!nk,pnk,P!nk,1KCSPY1glIKqW2TotWuXOR,,none,l1,2013
p!nk featuring nate ruess,p!nk,p!nk,pnk,P!nk,1KCSPY1glIKqW2TotWuXOR,,none,l1,2013
p!nk featuring william orbit,p!nk,p!nk,pnk,P!nk,1KCSPY1glIKqW2TotWuXOR,,none,l1,2003
p$c featuring t.i. & lil scrappy,p$c,p$c,psc,PSC,0ApcS82elFob54O8AcuAIP,,none,l3,2005
p-nut gallery,p-nut gallery,p-nut gallery,pnut gallery,,,,none,,1971
"p. diddy & ginuwine featuring loon, mario winans & tammy ruggeri",p. diddy & ginuwine,p. diddy,p diddy,P. Diddy,6LaWgqWYQUbWMVB3osOQAb,,none,l2,2002
p. diddy featuring the neptunes,p. diddy,p. diddy,p diddy,P. Diddy,6LaWgqWYQUbWMVB3osOQAb,,none,l1,2001
p. diddy featuring usher & loon,p. diddy,p. diddy,p diddy,P. Diddy,6LaWgqWYQUbWMVB3osOQAb,,none,l1,2002
"p. diddy, black rob & mark curry","p. diddy, black rob & mark curry",p. diddy,p diddy,P. Diddy,6LaWgqWYQUbWMVB3osOQAb,,none,l2,2001
p.f. sloan,p.f. sloan,p.f. sloan,pf sloan,P.F. Sloan,1Bck9g0eauf5ccxRWvxQXe,,none,artist,1965
p.j. proby,p.j. proby,p.j. proby,pj proby,P.J. Proby,3g4Os4LNZvOQUaokeSLCwG,,none,artist,1967
p.m. dawn,p.m. dawn,p.m. dawn,pm dawn,P.M. Dawn,5DgjOwTN6o76J5Gf8MzEoL,,none,artist,1998
p.o.d.,p.o.d.,p.o.d.,pod,P.O.D.,6KO6G41BBLTDNYOLefWTMU,nu metal;christian rock;rap metal;rap rock;alternative metal,spotify,artist,2006
partynextdoor,partynextdoor,partynextdoor,partynextdoor,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,dark r&b;r&b;trap soul,spotify,artist,2025
partynextdoor & drake,partynextdoor & drake,partynextdoor,partynextdoor,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,dark r&b;r&b;trap soul,spotify,l2,2025
partynextdoor & rihanna,partynextdoor & rihanna,partynextdoor,partynextdoor,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,dark r&b;r&b;trap soul,spotify,l2,2020
partynextdoor featuring drake,partynextdoor,partynextdoor,partynextdoor,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,dark r&b;r&b;trap soul,spotify,l1,2020
"partynextdoor, drake & cash cobain","partynextdoor, drake & cash cobain",partynextdoor,partynextdoor,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,dark r&b;r&b;trap soul,spotify,l2,2025
"partynextdoor, drake & chino pacas","partynextdoor, drake & chino pacas",partynextdoor,partynextdoor,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,dark r&b;r&b;trap soul,spotify,l2,2025
"partynextdoor, drake & yebba","partynextdoor, drake & yebba",partynextdoor,partynextdoor,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,dark r&b;r&b;trap soul,spotify,l2,2025
pc quest,pc quest,pc quest,pc quest,,,,none,,1991
pg&e,pg&e,pg,pg,PG,5K2gAsDWIVqU9rlCyxp4jM,christian rock;gospel;brazilian gospel,spotify,l2,1972
pikotaro,pikotaro,pikotaro,pikotaro,PIKOTARO,37GBT1Lhfc2sgq4jZIt6n2,,none,artist,2016
pluto & ykniece,pluto & ykniece,pluto,pluto,PLUTO,4uqHgaeBynLBQgfhMEIm1G,,none,l2,2025
pmd,pmd,pmd,pmd,PMD,06LjeFwDucJymYIlHxYHLW,,none,artist,1994
prince be & ky-mani,prince be & ky-mani,prince be,prince be,,,,none,,1998
psy,psy,psy,psy,PSY,2dd5mrQZvg6SmahdgVKDzh,k-pop,spotify,artist,2013
psy featuring cl,psy,psy,psy,PSY,2dd5mrQZvg6SmahdgVKDzh,k-pop,spotify,l1,2015
psy featuring snoop dogg,psy,psy,psy,PSY,2dd5mrQZvg6SmahdgVKDzh,k-pop,spotify,l1,2014
psy featuring suga,psy,psy,psy,PSY,2dd5mrQZvg6SmahdgVKDzh,k-pop,spotify,l1,2022
pablo cruise,pablo cruise,pablo cruise,pablo cruise,Pablo Cruise,3Y5abCLsMxsOLaZ8rYusSR,yacht rock;soft rock,spotify,artist,1981
pacific gas and electric,pacific gas and electric,pacific gas,pacific gas,,,,none,,1970
pages,pages,pages,pages,Pages,4xoTZnaFX7xWz76sVSgg7u,yacht rock;aor;soft rock,spotify,artist,1979
painter,painter,painter,painter,painter,4iOcXWFE6It5A2X3l0V2oJ,,none,artist,1973
pajama party,pajama party,pajama party,pajama party,Pajama Party,6PNXIWOxWwU47SPlbrcFBB,,none,artist,1990
panic! at the disco,panic! at the disco,panic! at the disco,panic at the disco,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,emo,spotify,artist,2019
panic! at the disco featuring lolo,panic! at the disco,panic! at the disco,panic at the disco,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,emo,spotify,l1,2013
panjabi mc featuring jay-z,panjabi mc,panjabi mc,panjabi mc,Panjabi MC,74D1UgRzMhTSPz698exXmR,bhangra,spotify,l1,2003
papa roach,papa roach,papa roach,papa roach,Papa Roach,4RddZ3iHvSpGV4dvATac9X,nu metal;rap metal;alternative metal;rap rock;rock,spotify,artist,2009
paper lace,paper lace,paper lace,paper lace,Paper Lace,33W24YuaMUEk85MwRX6cRs,,none,artist,1974
paperboy,paperboy,paperboy,paperboy,Paperboy,6G62DWLrirhPFrzRQGQrHF,,none,artist,1993
parachute,parachute,parachute,parachute,Parachute,2PCUhxD40qlMqsKHjTZD2e,,none,artist,2009
paramore,paramore,paramore,paramore,Paramore,74XFHRwlV6OrjEM0A2NCMF,pop punk;emo,spotify,artist,2017
pardison fontaine featuring cardi b,pardison fontaine,pardison fontaine,pardison fontaine,Pardison Fontaine,7Gkyjs2OYQpJdOvvmwIz2Z,,none,l1,2019
paris hilton,paris hilton,paris hilton,paris hilton,Paris Hilton,1vkJFCwstOoJO7yQ4lTtLK,,none,artist,2006
paris sisters,paris sisters,paris sisters,paris sisters,,,,none,,1961
parker mccollum,parker mccollum,parker mccollum,parker mccollum,Parker McCollum,0Z8XVUAOBPM4x12wKnFHEQ,texas country;red dirt;country,spotify,artist,2025
parker mcgee,parker mcgee,parker mcgee,parker mcgee,Parker McGee,7pZNEfU0hIoRHGs0pGFClY,aor;yacht rock,spotify,artist,1977
parliament,parliament,parliament,parliament,Parliament,5SMVzTJyKFJ7TUb46DglcH,funk;funk rock,spotify,artist,1979
parmalee,parmalee,parmalee,parmalee,Parmalee,4TshyQDihSYXSWqvclXl3I,country,spotify,artist,2023
parmalee x blanco brown,parmalee x blanco brown,parmalee,parmalee,Parmalee,4TshyQDihSYXSWqvclXl3I,country,spotify,l2,2021
partland brothers,partland brothers,partland brothers,partland brothers,,,,none,,1987
partners in kryme,partners in kryme,partners in kryme,partners in kryme,Partners In Kryme,3RhQ4wZ4x4RC2oY2QeLRad,,none,artist,1990
passenger,passenger,passenger,passenger,Passenger,0gadJ2b9A4SKsB1RFkBb66,folk pop,spotify,artist,2014
passion pit,passion pit,passion pit,passion pit,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,indie,spotify,artist,2013
pastor troy featuring ms. jade,pastor troy,pastor troy,pastor troy,Pastor Troy,3D04N2X2w6vUGeyG94FBaY,southern hip hop;crunk,spotify,l1,2002
pat & mick,pat & mick,pat,pat,,,,none,,1991
pat benatar,pat benatar,pat benatar,pat benatar,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,aor,spotify,artist,1988
pat boone,pat boone,pat boone,pat boone,Pat Boone,7fmKtIgmxqNEKjATioVNsu,adult standards,spotify,artist,1969
pat green,pat green,pat green,pat green,Pat Green,0EhgpjUqiIIQhM6ZRF4kXX,texas country;red dirt;country,spotify,artist,2009
pat lundi,pat lundi,pat lundi,pat lundi,,,,none,,1975
pat thomas,pat thomas,pat thomas,pat thomas,Pat Thomas,0lhzgJLgfwvf3gdrVLUwBZ,free jazz;avant-garde,spotify,artist,1962
pat travers,pat travers,pat travers,pat travers,Pat Travers,3SdhKCTqicfCzDttSxAl0Y,,none,artist,1979
pat travers band,pat travers band,pat travers band,pat travers band,Pat Travers Band,4ZjFFy2brYzBcYNAPwhW6W,southern rock,spotify,artist,1980
pat zill,pat zill,pat zill,pat zill,Pat Zill,1buL2hEGhL5R3XtF1RyVr9,classic country,spotify,artist,1961
pat and the satellites,pat and the satellites,pat,pat,,,,none,,1959
patra,patra,patra,patra,Patra,4aIN2HphWosDXzCDUTgqWa,dancehall;ragga;reggae,spotify,artist,1995
patra duet with aaron hall,patra duet with aaron hall,patra,patra,Patra,4aIN2HphWosDXzCDUTgqWa,dancehall;ragga;reggae,spotify,l2,1996
patra featuring yo-yo,patra,patra,patra,Patra,4aIN2HphWosDXzCDUTgqWa,dancehall;ragga;reggae,spotify,l1,1994
patrice rushen,patrice rushen,patrice rushen,patrice rushen,Patrice Rushen,1mNnxxnPfHQDOkFjnZmdkc,post-disco;jazz funk;disco;funk,spotify,artist,1984
patrick hernandez,patrick hernandez,patrick hernandez,patrick hernandez,Patrick Hernandez,1CcEgi464SWZsKY5579u7z,disco;hi-nrg,spotify,artist,1979
patrick simmons,patrick simmons,patrick simmons,patrick simmons,Patrick Simmons,1kZxI5FlVdFxgoRaiJ8hf0,yacht rock;aor;soft rock;arena rock,spotify,artist,1983
patrick swayze (featuring wendy fraser),patrick swayze,patrick swayze,patrick swayze,Patrick Swayze,6dH5I8Q7HhXu74cBXkP0LD,yacht rock,spotify,l1,1988
patsy cline,patsy cline,patsy cline,patsy cline,Patsy Cline,7dNsHhGeGU5MV01r06O8gK,classic country,spotify,artist,1963
patti austin,patti austin,patti austin,patti austin,Patti Austin,0JxChc2w5fwTGbXKfc4cRd,yacht rock,spotify,artist,1986
patti austin a duet with james ingram,patti austin a duet with james ingram,patti austin a,patti austin a,,,,none,,1983
patti drew,patti drew,patti drew,patti drew,Patti Drew,6CADfReW3qshQNGQ4yPf6c,,none,artist,1968
patti labelle,patti labelle,patti labelle,patti labelle,Patti LaBelle,0ty0xha1dbprYIUAQufkFn,philly soul;quiet storm,spotify,artist,2004
patti labelle & michael mcdonald,patti labelle & michael mcdonald,patti labelle,patti labelle,Patti LaBelle,0ty0xha1dbprYIUAQufkFn,philly soul;quiet storm,spotify,l2,1986
patti labelle and the blue belles,patti labelle and the blue belles,patti labelle,patti labelle,Patti LaBelle,0ty0xha1dbprYIUAQufkFn,philly soul;quiet storm,spotify,l2,1967
patti labelle featuring ron isley,patti labelle,patti labelle,patti labelle,Patti LaBelle,0ty0xha1dbprYIUAQufkFn,philly soul;quiet storm,spotify,l1,2005
patti page,patti page,patti page,patti page,Patti Page,4nZN9kln8toEzOifhWG2uF,adult standards,spotify,artist,1968
patti smith group,patti smith group,patti smith group,patti smith group,,,,none,,1979
patty & the emblems,patty & the emblems,patty,patty,Patty & The Emblems,3YNciz35JttEP3tpD392Up,northern soul;philly soul;motown,spotify,artist,1964
patty duke,patty duke,patty duke,patty duke,Patty Duke,6VcPriC5JFrXJdtZ7OQjc4,adult standards,spotify,artist,1966
patty loveless,patty loveless,patty loveless,patty loveless,Patty Loveless,6SFUC6ORDCIBqPssCBpeHT,classic country;country;bluegrass;traditional country,spotify,artist,2003
patty smyth,patty smyth,patty smyth,patty smyth,Patty Smyth,2dgfCEMSVETFp29mRpiFpz,,none,artist,1993
paul & linda mccartney,paul & linda mccartney,paul,paul,Paul & Linda McCartney,1vyrmNFW1oFN60a56XHRUP,,none,artist,1971
paul anka,paul anka,paul anka,paul anka,Paul Anka,7ceUfdWq2t5nbatS6ollHh,adult standards,spotify,artist,1983
paul anka with odia coates,paul anka with odia coates,paul anka,paul anka,Paul Anka,7ceUfdWq2t5nbatS6ollHh,adult standards,spotify,l2,1975
paul anka-geo. hamilton iv-johnny nash,paul anka-geo. hamilton iv-johnny nash,paul anka-geo. hamilton iv-johnny nash,paul ankageo hamilton ivjohnny nash,,,,none,,1959
paul anka/odia coates,paul anka,paul anka,paul anka,Paul Anka,7ceUfdWq2t5nbatS6ollHh,adult standards,spotify,l1,1975
paul carrack,paul carrack,paul carrack,paul carrack,Paul Carrack,0FFuvdY7fuiuTmHN9unYoz,,none,artist,1990
paul chaplain and his emeralds,paul chaplain and his emeralds,paul chaplain,paul chaplain,Paul Chaplain and His Emeralds,1VzoRbv1P4b8ZvpG8JoNwM,,none,artist,1960
paul davis,paul davis,paul davis,paul davis,Paul Davis,6EJmqnuK0r6qiAevFFiNNR,yacht rock;soft rock,spotify,artist,1982
paul davis feat. susan collins,paul davis,paul davis,paul davis,Paul Davis,6EJmqnuK0r6qiAevFFiNNR,yacht rock;soft rock,spotify,l1,1978
paul dino,paul dino,paul dino,paul dino,Paul Dino,27FlRqfKm4mubsDL38eKGS,doo-wop,spotify,artist,1961
paul evans,paul evans,paul evans,paul evans,Paul Evans,3jjLeKWYlSr2kzJug1jHD4,,none,artist,1960
paul evans and the curls,paul evans and the curls,paul evans,paul evans,Paul Evans,3jjLeKWYlSr2kzJug1jHD4,,none,l2,1960
paul gayten,paul gayten,paul gayten,paul gayten,Paul Gayten,5uOySdqhwzu5oH20lEsMtQ,cajun,spotify,artist,1959
paul hardcastle,paul hardcastle,paul hardcastle,paul hardcastle,Paul Hardcastle,0SgDfSfWqkZMW96aT2oQZ1,smooth jazz;jazz,spotify,artist,1985
paul humphrey & his cool aid chemists,paul humphrey & his cool aid chemists,paul humphrey,paul humphrey,Paul Humphrey,0tsqcmeGGTuXgYsmQ0U1aK,,none,l2,1971
paul hyde & payolas,paul hyde & payolas,paul hyde,paul hyde,Paul Hyde,6RACwqd81kr9Rf80bsqO6s,,none,l2,1985
paul kelly,paul kelly,paul kelly,paul kelly,Paul Kelly,0SNWoGaDlrCompmg9rXeNq,,none,artist,1973
paul lekakis,paul lekakis,paul lekakis,paul lekakis,Paul Lekakis,5T5nmu5zNxNJHGdWMfcUkx,hi-nrg;italo disco,spotify,artist,1987
paul mauriat,paul mauriat,paul mauriat,paul mauriat,Paul Mauriat,5Oj26LEf8jdgR2woWEjlhi,orchestral;easy listening,spotify,artist,1969
paul mauriat and his orchestra,paul mauriat and his orchestra,paul mauriat,paul mauriat,Paul Mauriat,5Oj26LEf8jdgR2woWEjlhi,orchestral;easy listening,spotify,l2,1968
paul mccartney,paul mccartney,paul mccartney,paul mccartney,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,,none,artist,2025
paul mccartney and michael jackson,paul mccartney and michael jackson,paul mccartney,paul mccartney,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,,none,l2,1984
paul mccartney and stevie wonder,paul mccartney and stevie wonder,paul mccartney,paul mccartney,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,,none,l2,1982
paul mccartney and wings,paul mccartney and wings,paul mccartney,paul mccartney,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,,none,l2,1980
paul mccartney with u2,paul mccartney with u2,paul mccartney,paul mccartney,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,,none,l2,2005
paul nicholas,paul nicholas,paul nicholas,paul nicholas,Paul Nicholas,6lfUxsPF92Jy4kYkRgaAZQ,,none,artist,1978
paul peek,paul peek,paul peek,paul peek,Paul Peek,3sApeD3m6bde6Ay7zrQJQ3,rockabilly;doo-wop,spotify,artist,1966
paul petersen,paul petersen,paul petersen,paul petersen,Paul Petersen,7fUZIscY5nNdeSdetfeBNC,,none,artist,1964
paul revere & the raiders,paul revere & the raiders,paul revere,paul revere,Paul Revere & The Raiders,32HPpJAhgnGPT3V7UOggzi,proto-punk;garage rock,spotify,artist,1967
paul revere & the raiders featuring mark lindsay,paul revere & the raiders,paul revere,paul revere,Paul Revere & The Raiders,32HPpJAhgnGPT3V7UOggzi,proto-punk;garage rock,spotify,l1,1969
paul russell,paul russell,paul russell,paul russell,Paul Russell,4zoRNhOhsGX3w8yBAnFSQ8,,none,artist,2024
paul shaffer,paul shaffer,paul shaffer,paul shaffer,Paul Shaffer,2HHFiFlOvI29nLNL2tQsur,,none,artist,1989
paul simon,paul simon,paul simon,paul simon,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,singer-songwriter,spotify,artist,1991
paul simon (with the dixie hummingbirds),paul simon,paul simon,paul simon,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,singer-songwriter,spotify,l1,1973
paul simon/phoebe snow,paul simon,paul simon,paul simon,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,singer-songwriter,spotify,l1,1975
paul stanley,paul stanley,paul stanley,paul stanley,Paul Stanley,5W0GCoUUwU3SF6qpJanlug,,none,artist,1979
paul stookey,paul stookey,paul stookey,paul stookey,Paul Stookey,0TegmrICBnQ2YXCWd8K405,,none,artist,1971
paul vance,paul vance,paul vance,paul vance,Paul Vance,1HWnJQpjtP3ZDUQ93YZw6A,,none,artist,1966
paul wall,paul wall,paul wall,paul wall,Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,southern hip hop;crunk,spotify,artist,2006
paul wall featuring big pokey,paul wall,paul wall,paul wall,Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,southern hip hop;crunk,spotify,l1,2005
paul wall featuring jermaine dupri,paul wall,paul wall,paul wall,Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,southern hip hop;crunk,spotify,l1,2007
paul wall featuring lil' keke,paul wall,paul wall,paul wall,Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,southern hip hop;crunk,spotify,l1,2007
paul williams,paul williams,paul williams,paul williams,Paul Williams,6W3w8o7f0eU4JoqRzDOG4h,bluegrass;southern gospel;christian country;gospel,spotify,artist,1972
paul young,paul young,paul young,paul young,Paul Young,6rqU9HQ57NYGBnBzbrY3a4,,none,artist,1992
paul and paula,paul and paula,paul,paul,Paul,2SRd7Kx7xWkZjoaFKgEreg,german indie;german indie pop;german hip hop,spotify,l2,1963
paula abdul,paula abdul,paula abdul,paula abdul,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,,none,artist,2009
paula abdul & randy jackson,paula abdul & randy jackson,paula abdul,paula abdul,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,,none,l2,2008
paula abdul (duet with the wild pair),paula abdul,paula abdul,paula abdul,Paula Abdul,4PpmBoqphQusNFsxuVKb6j,,none,l1,1990
paula cole,paula cole,paula cole,paula cole,Paula Cole,08DLZqQd6XDAVteF9nSEJ1,,none,artist,1998
paula deanda featuring baby bash,paula deanda,paula deanda,paula deanda,Paula DeAnda,54kWB5z9SbenPFQXtBDUBK,,none,l1,2006
paula deanda featuring bow wow,paula deanda,paula deanda,paula deanda,Paula DeAnda,54kWB5z9SbenPFQXtBDUBK,,none,l1,2007
paula deanda featuring the dey,paula deanda,paula deanda,paula deanda,Paula DeAnda,54kWB5z9SbenPFQXtBDUBK,,none,l1,2007
paula webb,paula webb,paula webb,paula webb,,,,none,,1975
paulina rubio,paulina rubio,paulina rubio,paulina rubio,Paulina Rubio,1d6dwipPrsFSJVmFTTdFSS,latin pop,spotify,artist,2006
peabo bryson,peabo bryson,peabo bryson,peabo bryson,Peabo Bryson,49iKbKGqgn8OESkW5WduX0,quiet storm,spotify,artist,1991
peabo bryson & regina belle,peabo bryson & regina belle,peabo bryson,peabo bryson,Peabo Bryson,49iKbKGqgn8OESkW5WduX0,quiet storm,spotify,l2,1993
peabo bryson & roberta flack,peabo bryson & roberta flack,peabo bryson,peabo bryson,Peabo Bryson,49iKbKGqgn8OESkW5WduX0,quiet storm,spotify,l2,1984
peabo bryson/roberta flack,peabo bryson,peabo bryson,peabo bryson,Peabo Bryson,49iKbKGqgn8OESkW5WduX0,quiet storm,spotify,l1,1984
peach union,peach union,peach union,peach union,,,,none,,1997
peaches & herb,peaches & herb,peaches,peaches,Peaches & Herb,6qI4LTzMRpTxRzMZPvv2C6,disco,spotify,artist,1980
pearl jam,pearl jam,pearl jam,pearl jam,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,grunge;rock;post-grunge,spotify,artist,2013
pearlettes,pearlettes,pearlettes,pearlettes,Pearlettes,4YsdHWmQtVbHee6QNF99LQ,doo-wop,spotify,artist,1962
pebbles,pebbles,pebbles,pebbles,Pebbles,702AvACMk5mieXIYlC2Gxx,new jack swing;quiet storm,spotify,artist,1991
pebbles (with salt-n-pepa),pebbles,pebbles,pebbles,Pebbles,702AvACMk5mieXIYlC2Gxx,new jack swing;quiet storm,spotify,l1,1991
pedro capo x farruko,pedro capo x farruko,pedro capo,pedro capo,,,,none,,2019
peggy lee,peggy lee,peggy lee,peggy lee,Peggy Lee,602DnpaSXJB4b9DZrvxbDc,vocal jazz;swing music;big band;jazz,spotify,artist,1969
